customer_id,age,gender,joined_through_referral,days_since_last_login,avg_time_spent,avg_transaction_value,avg_frequency_login_days,points_in_wallet,used_special_discount,offer_application_preference,feedback,region_category,membership_category,medium_of_operation,preferred_offer_types,internet_option,complaint_status,churn_risk_score
fffe430049004400360030003500,26,Male,Yes,3,5.713142743,62.35839959,3.605551275,702.4,Yes,No,Poor Customer Service,Village,Gold Membership,Desktop,Gift Vouchers/Coupons,Fiber_Optic,No Information Available,4
fffe43004900440031003000310033003300,18,Male,No,-1,17.63008792,116.6398731,3.464101615,1346.24,Yes,No,Quality Customer Care,Village,Gold Membership,Desktop,Gift Vouchers/Coupons,Mobile_Data,Not Applicable,1
fffe43004900440034003800300032003300,38,Male,No,14,5.680668975,128.8907289,3.31662479,744.19,Yes,No,Poor Website,Town,Platinum Membership,Desktop,Gift Vouchers/Coupons,Fiber_Optic,Not Applicable,3
fffe43004900440036003300300030003400,27,Female,Yes,8,14.09751751,116.6691904,4.898979486,275.8,No,Yes,Too many ads,City,Silver Membership,Desktop,Gift Vouchers/Coupons,Fiber_Optic,Solved,4
fffe43004900440031003200370030003600,60,Female,Yes,9,30.20413879,40.28324714,3.464101615,706.41,Yes,No,Poor Customer Service,Unknown,Platinum Membership,Both,Without Offers,Fiber_Optic,Not Applicable,3
fffe43004900440035003800310032003200,50,Female,Yes,23,8.312640976,131.9,4.358898944,620.59,No,Yes,Too many ads,Town,Basic Membership,Desktop,Gift Vouchers/Coupons,Wi-Fi,Solved,4
fffe43004900440031003200300034003400,13,Male,No,9,11.32695899,135.3735203,4.242640687,666.96,No,Yes,Poor Customer Service,Unknown,Basic Membership,Desktop,Without Offers,Fiber_Optic,Not Applicable,5
fffe43004900440031003600370038003900,51,Female,No,10,34.85288116,35.63916385,0,524.03,Yes,No,Poor Product Quality,Village,No Membership,Unknown,Without Offers,Fiber_Optic,Not Applicable,5
fffe4300490044003200300037003800,16,Female,No,4,17.49628532,218.203208,4.582575695,586.19,No,Yes,Poor Customer Service,Town,No Membership,Desktop,Credit/Debit Card Offers,Fiber_Optic,No Information Available,5
fffe43004900440035003400390033003800,29,Male,Yes,-1,24.77660187,143.6600849,0,742.62,Yes,Yes,No reason specified,Town,Silver Membership,Unknown,Gift Vouchers/Coupons,Fiber_Optic,Solved in Follow-up,3
fffe43004900440035003700360037003100,61,Male,No,15,5.610704056,130.6223182,4.358898944,1495.72,No,Yes,Poor Website,Town,Platinum Membership,Unknown,Without Offers,Mobile_Data,No Information Available,3
fffe43004900440034003600370030003700,45,Male,No,1,14.22181423,143.318945,4.795831523,744.58,Yes,No,Poor Customer Service,City,Gold Membership,Desktop,Without Offers,Mobile_Data,Not Applicable,3
fffe4300490044003200310035003400,64,Female,No,6,12.17292077,103.1456252,4.358898944,678.67,No,Yes,No reason specified,City,Basic Membership,Desktop,Credit/Debit Card Offers,Mobile_Data,Not Applicable,5
fffe43004900440031003400350032003500,42,Female,No,18,11.72646579,159.0642009,4,1359.78,Yes,No,Too many ads,Town,No Membership,Desktop,Credit/Debit Card Offers,Fiber_Optic,Unsolved,5
fffe4300490044003800300036003300,41,Female,No,13,30.71522545,131.7928299,5.291502622,875.21,Yes,No,Poor Product Quality,Town,Gold Membership,Desktop,Without Offers,Fiber_Optic,Solved,4
fffe43004900440035003300320031003900,37,Female,Yes,19,25.21666116,163.4993578,5.099019514,1264.17,Yes,No,Poor Customer Service,Unknown,Gold Membership,Desktop,Credit/Debit Card Offers,Fiber_Optic,Unsolved,3
fffe43004900440033003300300038003800,58,Male,No,11,0,125.9757119,2.236067977,699.89,No,Yes,Poor Customer Service,Town,Gold Membership,Desktop,Credit/Debit Card Offers,Fiber_Optic,Not Applicable,4
fffe43004900440032003400330032003500,35,Female,Yes,4,9.211948762,76.5107182,0,799.3,Yes,No,Poor Website,City,Gold Membership,Desktop,Without Offers,Fiber_Optic,Not Applicable,3
fffe43004900440031003800350030003300,46,Female,Yes,7,14.60034246,170.430191,0,1728.72,Yes,No,Poor Product Quality,City,Platinum Membership,Desktop,Without Offers,Fiber_Optic,Unsolved,3
fffe43004900440034003900330039003800,22,Male,Yes,10,8.564461454,169.3987013,4.795831523,767.57,Yes,No,Poor Product Quality,Town,Silver Membership,Smartphone,Credit/Debit Card Offers,Mobile_Data,Not Applicable,3
fffe43004900440032003000390030003900,24,Male,No,16,5.795688052,186.4576628,4.795831523,794.9,No,Yes,Poor Website,Unknown,Premium Membership,Smartphone,Credit/Debit Card Offers,Fiber_Optic,No Information Available,3
fffe43004900440032003900350030003700,41,Female,No,6,17.01469953,217.4309546,4.123105626,608.42,Yes,Yes,Poor Website,Village,No Membership,Unknown,Without Offers,Fiber_Optic,Unsolved,5
fffe43004900440033003800330033003200,15,Male,Yes,17,31.40340494,200.4529122,4.358898944,771.23,Yes,No,No reason specified,Unknown,Gold Membership,Desktop,Credit/Debit Card Offers,Wi-Fi,Not Applicable,3
fffe43004900440033003100340037003500,51,Male,Yes,23,13.31240023,99.74768168,4.358898944,689.41,Yes,No,Poor Customer Service,Town,Basic Membership,Smartphone,Credit/Debit Card Offers,Fiber_Optic,Not Applicable,4
fffe4300490044003600330034003900,58,Male,No,12,32.79713756,156.7352864,4.123105626,421.22,Yes,No,No reason specified,Village,Platinum Membership,Smartphone,Without Offers,Fiber_Optic,Solved,3
fffe43004900440032003100340031003400,12,Male,No,20,6.50153828,195.3636609,2.645751311,963.28,Yes,No,No reason specified,Town,Silver Membership,Desktop,Gift Vouchers/Coupons,Wi-Fi,Not Applicable,4
fffe4300490044003500350038003700,10,Male,No,11,9.494735383,122.7333288,3.464101615,811.62,No,Yes,User Friendly Website,City,Premium Membership,Desktop,Gift Vouchers/Coupons,Wi-Fi,Not Applicable,1
fffe43004900440035003600380034003600,23,Female,Yes,12,13.66345491,164.2309654,1.732050808,708.78,Yes,No,Reasonable Price,Town,Premium Membership,Smartphone,Without Offers,Wi-Fi,Not Applicable,2
fffe43004900440034003800330032003100,11,Male,Yes,-1,8.01249025,61.08903339,4.795831523,675.23,Yes,No,Poor Website,Town,Basic Membership,Smartphone,Gift Vouchers/Coupons,Fiber_Optic,Not Applicable,4
fffe43004900440033003700310035003700,63,Male,No,19,13.42013413,133.3701616,2.449489743,536.94,No,Yes,No reason specified,Unknown,No Membership,Desktop,Without Offers,Fiber_Optic,Solved,5
fffe4300490044003800300038003600,29,Male,No,21,5.574943946,161.6386402,4.242640687,1044.92,Yes,No,No reason specified,Town,Gold Membership,Smartphone,Gift Vouchers/Coupons,Mobile_Data,Not Applicable,3
fffe43004900440035003500350030003000,13,Male,Yes,1,23.00869401,222.1318527,3.605551275,632.04,No,Yes,Poor Customer Service,Village,Gold Membership,Both,Without Offers,Wi-Fi,Not Applicable,4
fffe43004900440034003600330038003200,53,Female,Yes,23,5.782732918,116.3615486,3,968.18,No,Yes,Poor Website,City,Gold Membership,Desktop,Gift Vouchers/Coupons,Wi-Fi,Solved in Follow-up,4
fffe43004900440036003000380038003800,57,Female,No,19,5.661271942,145.6095121,4.472135955,570.83,No,Yes,Poor Customer Service,Town,Basic Membership,Desktop,Credit/Debit Card Offers,Fiber_Optic,Not Applicable,5
fffe43004900440031003100320037003100,46,Male,No,11,5.707013229,148.7847438,0,722.21,No,Yes,Poor Website,Town,Premium Membership,Smartphone,Credit/Debit Card Offers,Fiber_Optic,No Information Available,3
fffe43004900440031003200360030003600,33,Male,Yes,20,9.143303561,220.4541449,5.099019514,659.86,Yes,No,Poor Product Quality,City,Basic Membership,Smartphone,Gift Vouchers/Coupons,Fiber_Optic,Not Applicable,4
fffe4300490044003400380036003200,19,Male,No,14,32.68292331,181.4979614,5.099019514,778.98,No,Yes,Poor Customer Service,Town,Silver Membership,Smartphone,Without Offers,Fiber_Optic,Solved,3
fffe43004900440036003300320033003600,64,Male,Yes,2,19.14131657,159.0557135,3.31662479,731.01,Yes,Yes,Poor Product Quality,City,Platinum Membership,Smartphone,Without Offers,Mobile_Data,Not Applicable,3
fffe43004900440033003400340033003600,26,Male,Yes,9,26.26537645,165.3924726,5.385164807,715.92,No,Yes,Poor Product Quality,Town,Gold Membership,Both,Credit/Debit Card Offers,Mobile_Data,Not Applicable,4
fffe43004900440036003300370035003900,43,Male,No,12,18.43610588,102.0682615,3.741657387,371.26,No,Yes,Poor Website,Unknown,Gold Membership,Smartphone,Gift Vouchers/Coupons,Wi-Fi,Not Applicable,3
fffe4300490044003800320035003500,60,Male,No,20,14.16192077,187.8149621,2.828427125,694.18,Yes,No,Poor Customer Service,Town,Silver Membership,Smartphone,Gift Vouchers/Coupons,Wi-Fi,Not Applicable,4
fffe43004900440035003300380030003700,51,Female,Yes,10,9.283856957,221.0378248,3.16227766,547.99,No,Yes,Poor Customer Service,Town,Basic Membership,Unknown,Gift Vouchers/Coupons,Fiber_Optic,Not Applicable,5
fffe43004900440032003000370031003900,40,Male,Yes,5,24.38954694,129.748526,4.358898944,705.63,Yes,No,Products always in Stock,Town,Silver Membership,Both,Gift Vouchers/Coupons,Fiber_Optic,No Information Available,2
fffe43004900440035003900330036003700,61,Male,No,7,8.540491789,168.3610703,4.358898944,599.2,Yes,No,Poor Product Quality,City,No Membership,Smartphone,Credit/Debit Card Offers,Mobile_Data,Solved in Follow-up,5
fffe43004900440031003000360038003600,26,Female,Yes,7,24.67407546,181.9390008,3.605551275,749.98,No,Yes,Quality Customer Care,Town,Gold Membership,Both,Without Offers,Fiber_Optic,Not Applicable,2
fffe430049004400370030003200,29,Female,No,3,9.954898292,157.7488827,3.31662479,1208.84,No,Yes,Poor Customer Service,City,Basic Membership,Desktop,Without Offers,Mobile_Data,Unsolved,4
fffe43004900440033003100300039003400,25,Male,Yes,16,24.07467549,146.5818543,3,1280.75,Yes,No,No reason specified,City,Silver Membership,Smartphone,Without Offers,Fiber_Optic,Not Applicable,3
fffe43004900440036003300340031003500,21,Male,Yes,11,12.91510743,104.1298708,2.236067977,611.26,Yes,No,No reason specified,City,No Membership,Unknown,Without Offers,Wi-Fi,Solved in Follow-up,5
fffe43004900440033003100350030003700,19,Female,No,21,15.04892023,114.2246033,4.123105626,787.23,Yes,Yes,User Friendly Website,Town,Premium Membership,Smartphone,Gift Vouchers/Coupons,Wi-Fi,Not Applicable,1
fffe43004900440033003800370033003300,10,Female,Yes,4,12.43864944,108.0788138,3,784.65,No,Yes,No reason specified,Town,Platinum Membership,Desktop,Without Offers,Fiber_Optic,Solved,3
fffe43004900440036003100380039003300,16,Female,No,12,7.402702209,133.7014959,2.449489743,666.21,No,Yes,Poor Website,City,Basic Membership,Unknown,Gift Vouchers/Coupons,Fiber_Optic,No Information Available,5
fffe43004900440031003700360039003700,54,Male,Yes,4,17.25949014,113.244161,0,650.27,Yes,No,Poor Website,Village,Silver Membership,Desktop,Gift Vouchers/Coupons,Wi-Fi,Not Applicable,4
fffe43004900440035003200340032003400,41,Male,Yes,15,25.99730755,86.91150672,0,727.55,No,Yes,Too many ads,Village,Silver Membership,Desktop,Credit/Debit Card Offers,Fiber_Optic,No Information Available,3
fffe43004900440031003700330035003100,45,Male,Yes,10,34.11319393,103.5864373,3.31662479,710.61,No,Yes,No reason specified,Town,Gold Membership,Unknown,Gift Vouchers/Coupons,Wi-Fi,Solved in Follow-up,3
fffe43004900440031003800320033003200,50,Female,Yes,10,0,155.7205831,4.582575695,799.35,No,Yes,Poor Product Quality,City,Premium Membership,Smartphone,Without Offers,Mobile_Data,Solved,3
fffe43004900440031003400390039003500,10,Female,Yes,13,16.27021819,144.8129138,2.449489743,628.96,Yes,No,Too many ads,City,Basic Membership,Smartphone,Credit/Debit Card Offers,Wi-Fi,Not Applicable,5
fffe43004900440034003400310039003100,18,Female,Yes,2,12.68069399,257.1172106,3.16227766,838.38,No,Yes,Reasonable Price,Town,Premium Membership,Unknown,Credit/Debit Card Offers,Wi-Fi,Unsolved,1
fffe43004900440035003900330038003600,10,Male,Yes,-1,8.417838202,127.1795581,3,747.93,Yes,No,Poor Website,Village,Platinum Membership,Unknown,Without Offers,Wi-Fi,Not Applicable,3
fffe43004900440035003100320037003200,57,Male,Yes,10,13.2872119,203.7954612,5.099019514,647.66,No,Yes,No reason specified,Town,Silver Membership,Smartphone,Credit/Debit Card Offers,Mobile_Data,No Information Available,4
fffe4300490044003600370034003000,51,Male,Yes,12,11.32872455,189.3094821,0,1044.85,Yes,No,Too many ads,Town,Basic Membership,Desktop,Without Offers,Wi-Fi,Solved,4
fffe43004900440034003400330036003400,25,Male,Yes,19,15.71527919,208.8067767,3.872983346,782.51,Yes,No,Poor Customer Service,Unknown,Premium Membership,Desktop,Gift Vouchers/Coupons,Fiber_Optic,Solved in Follow-up,3
fffe43004900440034003600330031003200,54,Male,Yes,18,10.21077862,299.7770005,1.732050808,1044.44,Yes,No,User Friendly Website,Village,Platinum Membership,Desktop,Gift Vouchers/Coupons,Mobile_Data,No Information Available,1
fffe43004900440032003200390035003700,26,Male,Yes,14,5.551576353,83.21586387,0,103.35,Yes,No,Poor Customer Service,City,Basic Membership,Smartphone,Without Offers,Wi-Fi,Not Applicable,5
fffe4300490044003400300036003900,15,Male,Yes,11,20.91769586,203.0184967,4.69041576,632.3,Yes,No,Poor Product Quality,Town,Basic Membership,Both,Gift Vouchers/Coupons,Fiber_Optic,No Information Available,4
fffe43004900440032003200350033003800,48,Female,No,-1,15.38505769,82.61954974,2.236067977,701.65,No,Yes,Poor Website,City,Silver Membership,Smartphone,Gift Vouchers/Coupons,Wi-Fi,Not Applicable,4
fffe43004900440035003900390035003900,16,Female,Yes,22,8.013114251,126.7851726,4.795831523,643.2,No,Yes,No reason specified,City,Gold Membership,Desktop,Credit/Debit Card Offers,Mobile_Data,Not Applicable,4
fffe43004900440031003000360030003600,11,Male,No,15,9.663850164,106.1414151,3.16227766,769.3,Yes,No,Poor Product Quality,Town,Gold Membership,Smartphone,Gift Vouchers/Coupons,Mobile_Data,Solved in Follow-up,3
fffe43004900440034003900300033003300,34,Female,No,7,5.797413216,192.6916708,0,786.92,No,Yes,Poor Customer Service,Town,Platinum Membership,Desktop,Credit/Debit Card Offers,Mobile_Data,Solved,3
fffe43004900440032003100320038003500,18,Female,No,19,19.47870632,138.6765301,3.31662479,190.83,Yes,No,Poor Customer Service,City,Silver Membership,Unknown,Without Offers,Mobile_Data,No Information Available,4
fffe43004900440034003600350034003500,55,Male,No,4,7.291090453,60.29104411,0,665,Yes,No,Poor Website,Town,No Membership,Desktop,Credit/Debit Card Offers,Wi-Fi,Unsolved,4
fffe43004900440033003600350039003100,55,Male,Yes,10,33.14723949,191.3682837,3.741657387,363.27,Yes,No,Poor Website,Town,No Membership,Desktop,Gift Vouchers/Coupons,Fiber_Optic,Not Applicable,5
fffe43004900440032003800370032003300,10,Female,Yes,-1,5.787054518,135.6910093,4.898979486,606.05,Yes,No,Poor Product Quality,Village,Gold Membership,Unknown,Without Offers,Wi-Fi,Solved,4
fffe43004900440034003400300032003600,35,Male,Yes,8,18.56906029,206.2114206,0,533.89,Yes,No,Products always in Stock,Unknown,Gold Membership,Desktop,Gift Vouchers/Coupons,Wi-Fi,Unsolved,1
fffe43004900440035003200380035003900,61,Male,Yes,18,9.31826164,200.0366966,4.795831523,614.62,No,Yes,No reason specified,City,Basic Membership,Unknown,Without Offers,Fiber_Optic,Solved in Follow-up,5
fffe43004900440031003900340034003400,12,Male,No,4,22.11470099,303.5472121,3.16227766,795.21,Yes,No,Quality Customer Care,Unknown,Premium Membership,Desktop,Gift Vouchers/Coupons,Wi-Fi,Unsolved,1
fffe43004900440035003800370037003100,36,Male,Yes,8,23.63472022,145.8139568,4.69041576,274.23,Yes,No,Too many ads,City,No Membership,Unknown,Credit/Debit Card Offers,Fiber_Optic,Solved in Follow-up,5
fffe43004900440036003000360039003900,16,Male,Yes,11,22.82411006,145.8964016,2.645751311,1145.46,Yes,No,Poor Customer Service,Town,Gold Membership,Unknown,Without Offers,Wi-Fi,Not Applicable,3
fffe43004900440033003900370033003500,27,Male,No,14,21.40513957,117.8,0,693.95,No,Yes,No reason specified,City,No Membership,Smartphone,Credit/Debit Card Offers,Fiber_Optic,Not Applicable,4
fffe43004900440033003200300031003200,56,Female,Yes,16,9.619771307,136.7318178,5.291502622,641.81,No,Yes,Too many ads,City,Basic Membership,Smartphone,Credit/Debit Card Offers,Mobile_Data,Not Applicable,5
fffe43004900440032003900310033003500,30,Male,No,12,9.101648202,134.2453724,5.196152423,633.48,No,Yes,No reason specified,Unknown,Basic Membership,Unknown,Without Offers,Fiber_Optic,No Information Available,5
fffe43004900440034003000320038003100,23,Female,No,-1,19.32614809,312.4165168,4.242640687,756.21,Yes,No,Products always in Stock,City,Silver Membership,Both,Gift Vouchers/Coupons,Wi-Fi,Not Applicable,2
fffe43004900440033003400340033003900,51,Female,Yes,1,14.7044211,182.9143789,4.795831523,960.88,Yes,Yes,Poor Customer Service,City,Silver Membership,Desktop,Credit/Debit Card Offers,Wi-Fi,Not Applicable,4
fffe4300490044003600360032003100,56,Female,Yes,24,5.772347876,125.7063244,4.795831523,684.77,No,Yes,Poor Website,Town,Silver Membership,Unknown,Without Offers,Mobile_Data,Unsolved,4
fffe43004900440035003000330034003400,48,Female,Yes,19,14.5,208.4317874,3.16227766,619.65,Yes,No,No reason specified,Village,No Membership,Smartphone,Credit/Debit Card Offers,Mobile_Data,Solved,5
fffe4300490044003300360033003200,40,Male,Yes,20,26.25661821,104.1479236,4.358898944,667.8,Yes,Yes,Poor Product Quality,Town,Basic Membership,Desktop,Without Offers,Mobile_Data,Solved,5
fffe43004900440032003400320030003400,17,Male,Yes,13,8.655056326,212.8151075,4.123105626,781.02,Yes,No,Reasonable Price,City,Gold Membership,Smartphone,Credit/Debit Card Offers,Mobile_Data,Not Applicable,2
fffe43004900440036003100380039003800,50,Male,No,18,9.232009532,153.9027615,0,798.28,Yes,No,Poor Website,Village,Platinum Membership,Unknown,Without Offers,Mobile_Data,Not Applicable,3
fffe430049004400370031003000,13,Female,No,13,12.16264774,222.0183776,3.872983346,790.63,No,Yes,Too many ads,Town,Platinum Membership,Smartphone,Gift Vouchers/Coupons,Fiber_Optic,Unsolved,3
fffe43004900440031003200350032003900,35,Male,No,14,11.19866063,221.4225598,5.385164807,681.45,No,Yes,Poor Product Quality,Town,No Membership,Desktop,Credit/Debit Card Offers,Mobile_Data,Not Applicable,5
fffe43004900440032003500330039003500,48,Female,No,6,5.504543578,242.9833533,2.645751311,836.97,Yes,No,Products always in Stock,Town,Gold Membership,Unknown,Gift Vouchers/Coupons,Wi-Fi,Not Applicable,1
fffe43004900440034003800340038003300,51,Female,No,11,12.73970172,118.2052452,4.242640687,766.24,Yes,No,Poor Customer Service,City,Platinum Membership,Smartphone,Without Offers,Wi-Fi,Unsolved,3
fffe43004900440031003400300030003000,24,Female,Yes,8,0,259.1061173,1,735.2,Yes,No,User Friendly Website,Town,Silver Membership,Smartphone,Credit/Debit Card Offers,Wi-Fi,Unsolved,2
fffe43004900440031003800360031003500,16,Male,Yes,5,18.24773959,51.58013183,3.872983346,719.64,Yes,No,Poor Website,Village,No Membership,Smartphone,Without Offers,Mobile_Data,Solved in Follow-up,4
fffe43004900440033003200390030003000,23,Male,Yes,8,22.23285857,197.6434416,3.16227766,707.81,Yes,Yes,Poor Customer Service,City,Basic Membership,Unknown,Gift Vouchers/Coupons,Fiber_Optic,Not Applicable,4
fffe43004900440035003000360039003200,22,Female,No,14,9.050414355,184.91882,4,624.79,Yes,No,Too many ads,Unknown,Gold Membership,Desktop,Credit/Debit Card Offers,Fiber_Optic,Solved in Follow-up,4
fffe43004900440035003600340031003300,37,Male,No,11,16.19598716,208.5848269,3.464101615,309.8,No,Yes,Too many ads,City,Basic Membership,Desktop,Credit/Debit Card Offers,Mobile_Data,Solved in Follow-up,5
fffe43004900440032003800330037003400,43,Male,No,15,9.308061023,71.23847275,0,734.17,No,Yes,Too many ads,Town,Premium Membership,Smartphone,Gift Vouchers/Coupons,Fiber_Optic,No Information Available,3
fffe43004900440033003000300037003300,54,Male,Yes,17,10.41825321,108.2255515,3.31662479,702.42,No,Yes,Too many ads,Town,No Membership,Desktop,Gift Vouchers/Coupons,Wi-Fi,Not Applicable,4
fffe430049004400370038003400,12,Female,No,11,29.66664794,234.1067705,2.449489743,357.54,Yes,No,Products always in Stock,City,Silver Membership,Smartphone,Without Offers,Mobile_Data,Not Applicable,2
fffe43004900440033003700380039003600,37,Male,Yes,6,7.9586431,215.4060352,2.645751311,577.62,Yes,No,Too many ads,Town,Basic Membership,Smartphone,Without Offers,Wi-Fi,Not Applicable,5
fffe43004900440034003500360031003400,32,Male,Yes,15,18.58601625,122.7414355,2.645751311,621.34,Yes,No,No reason specified,Town,No Membership,Smartphone,Credit/Debit Card Offers,Fiber_Optic,Solved in Follow-up,5
fffe43004900440031003200360038003500,22,Female,No,13,16.33829857,161.4449132,4.69041576,510.39,No,Yes,Poor Website,Unknown,Basic Membership,Desktop,Gift Vouchers/Coupons,Mobile_Data,Not Applicable,5
fffe43004900440032003900370031003700,45,Female,Yes,15,7.034912935,83.27856867,5,652.94,No,Yes,Poor Product Quality,Town,No Membership,Desktop,Credit/Debit Card Offers,Wi-Fi,Not Applicable,5
fffe43004900440031003100370036003400,44,Female,Yes,9,14.73397435,63.32132342,4.242640687,533.07,No,Yes,No reason specified,Unknown,No Membership,Smartphone,Gift Vouchers/Coupons,Fiber_Optic,No Information Available,5
fffe43004900440036003200340036003700,49,Male,No,13,20.1975246,95.55610917,5.196152423,735.86,No,Yes,Poor Website,Unknown,Platinum Membership,Both,Gift Vouchers/Coupons,Mobile_Data,No Information Available,3
fffe4300490044003600310037003600,38,Male,Yes,20,11.26188261,149.4238937,2.645751311,-49.99,Yes,No,Poor Website,Town,No Membership,Desktop,Credit/Debit Card Offers,Fiber_Optic,Unsolved,5
fffe43004900440034003400300036003500,64,Female,Yes,12,27.49181696,175.6719101,0,641.52,Yes,No,Poor Product Quality,Town,Gold Membership,Both,Credit/Debit Card Offers,Wi-Fi,Solved in Follow-up,4
fffe43004900440031003200330030003200,33,Female,No,5,0,143.1374514,3.16227766,642.55,Yes,No,Poor Product Quality,City,Silver Membership,Desktop,Gift Vouchers/Coupons,Wi-Fi,Solved,4
fffe43004900440034003800390036003200,40,Female,No,7,33.03059188,146.5351835,4.358898944,785.12,Yes,Yes,Products always in Stock,Town,Premium Membership,Both,Gift Vouchers/Coupons,Mobile_Data,Solved in Follow-up,1
fffe43004900440033003300350030003500,30,Male,Yes,14,5.885575588,188.8153066,2.449489743,681.25,No,Yes,Poor Customer Service,Unknown,Gold Membership,Smartphone,Credit/Debit Card Offers,Mobile_Data,Solved in Follow-up,4
fffe43004900440033003400390038003300,57,Male,Yes,15,5.564171097,195.1633418,3.872983346,770.6,No,Yes,Products always in Stock,City,Silver Membership,Desktop,Credit/Debit Card Offers,Fiber_Optic,Not Applicable,2
fffe43004900440032003200380030003100,40,Male,Yes,18,9.410100956,211.0887491,5,614.88,No,Yes,Poor Product Quality,City,Basic Membership,Desktop,Without Offers,Wi-Fi,Not Applicable,5
fffe4300490044003600320036003200,26,Female,Yes,12,24.9719843,168.4818685,4.69041576,1056.31,Yes,Yes,Too many ads,Unknown,Platinum Membership,Desktop,Without Offers,Mobile_Data,Not Applicable,3
fffe43004900440035003300330035003200,28,Female,Yes,22,5.846366393,220.0100225,5.099019514,599.75,No,Yes,Too many ads,City,No Membership,Smartphone,Credit/Debit Card Offers,Wi-Fi,Not Applicable,5
fffe43004900440031003400320039003900,42,Male,Yes,-1,34.05347609,135.3947192,5.291502622,687.25,No,Yes,No reason specified,Town,No Membership,Desktop,Gift Vouchers/Coupons,Fiber_Optic,Not Applicable,4
fffe43004900440033003800340034003200,63,Male,Yes,7,0,195.8123336,0,550.81,No,Yes,Poor Product Quality,Unknown,No Membership,Smartphone,Gift Vouchers/Coupons,Wi-Fi,Not Applicable,5
fffe43004900440035003200380034003900,33,Female,No,1,10.71540946,86.76998329,2.449489743,833.69,Yes,No,User Friendly Website,City,Gold Membership,Smartphone,Gift Vouchers/Coupons,Wi-Fi,Not Applicable,1
fffe4300490044003900340030003000,21,Female,Yes,12,33.97672219,199.0775477,3.464101615,776.14,Yes,No,Poor Customer Service,City,Platinum Membership,Unknown,Gift Vouchers/Coupons,Fiber_Optic,Not Applicable,3
fffe43004900440034003100300031003000,52,Female,Yes,16,9.51472543,54.4170929,4.69041576,588.26,Yes,No,Poor Website,Town,No Membership,Desktop,Without Offers,Fiber_Optic,Solved,5
fffe43004900440031003800310033003100,30,Male,Yes,18,5.819793811,305.6861626,3.605551275,718.86,No,Yes,Reasonable Price,City,Premium Membership,Smartphone,Gift Vouchers/Coupons,Fiber_Optic,Solved in Follow-up,2
fffe43004900440032003100390039003700,42,Male,Yes,12,11.81905242,205.2561814,4.898979486,532.05,No,Yes,No reason specified,Town,Basic Membership,Smartphone,Credit/Debit Card Offers,Wi-Fi,Not Applicable,5
fffe43004900440033003600390030003200,28,Female,No,-1,6.430396566,163.3090628,2.449489743,793.44,No,Yes,User Friendly Website,Town,Gold Membership,Smartphone,Credit/Debit Card Offers,Mobile_Data,No Information Available,1
fffe43004900440033003300390039003200,55,Female,No,3,6.485368147,143.0601622,4.69041576,1369.59,No,Yes,Poor Product Quality,Village,Basic Membership,Unknown,Gift Vouchers/Coupons,Mobile_Data,No Information Available,5
fffe43004900440032003600380034003900,53,Male,No,14,19.81413637,154.8651026,4.69041576,634.33,Yes,Yes,Too many ads,Town,Basic Membership,Smartphone,Credit/Debit Card Offers,Wi-Fi,Not Applicable,5
fffe43004900440033003400340033003300,38,Female,Yes,-1,7.415524257,74.08387139,2.645751311,1261.36,No,Yes,Poor Website,Unknown,Platinum Membership,Unknown,Credit/Debit Card Offers,Fiber_Optic,Solved,3
fffe4300490044003600370030003900,18,Male,Yes,11,10.11187421,55.40099277,5.291502622,636.72,Yes,No,Poor Website,Unknown,Silver Membership,Smartphone,Without Offers,Wi-Fi,Unsolved,4
fffe4300490044003100310031003000,51,Male,Yes,6,9.566085929,29.62617086,2.645751311,712.78,Yes,No,Poor Customer Service,Unknown,Premium Membership,Smartphone,Credit/Debit Card Offers,Fiber_Optic,Solved in Follow-up,3
fffe43004900440036003000350038003700,24,Male,No,7,9.329523032,165.219672,5.385164807,1064.29,No,Yes,Too many ads,Town,No Membership,Smartphone,Credit/Debit Card Offers,Wi-Fi,Not Applicable,5
fffe4300490044003600300038003900,26,Female,No,18,5.606246516,111.3060645,2.236067977,705.32,Yes,No,No reason specified,Town,Basic Membership,Desktop,Gift Vouchers/Coupons,Fiber_Optic,Not Applicable,4
fffe43004900440032003100300033003400,63,Male,No,18,15.77973384,118.8417856,3.16227766,734.39,Yes,No,Poor Product Quality,Town,Platinum Membership,Smartphone,Without Offers,Mobile_Data,Not Applicable,3
fffe43004900440034003800300034003700,34,Female,No,7,7.412152184,151.6079154,4.898979486,752.15,No,Yes,No reason specified,City,Silver Membership,Smartphone,Credit/Debit Card Offers,Wi-Fi,Unsolved,3
fffe43004900440035003400300037003500,48,Male,No,9,31.78872237,194.3853132,2,784.86,Yes,No,Quality Customer Care,Town,Premium Membership,Desktop,Gift Vouchers/Coupons,Wi-Fi,Not Applicable,1
fffe43004900440035003900350031003300,46,Male,No,3,34.59787466,259.4943737,2,781.63,No,Yes,Quality Customer Care,Town,Premium Membership,Desktop,Credit/Debit Card Offers,Fiber_Optic,Not Applicable,1
fffe43004900440034003200350035003200,60,Female,No,8,12.58014308,142.8402604,2.645751311,632.28,Yes,No,Poor Customer Service,City,No Membership,Unknown,Without Offers,Wi-Fi,Solved in Follow-up,5
